🅾廣東🅾,#genre#
黄渤,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=hb
超级宝贝JOJO,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=jojo
李连杰,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=llj
周润发,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=zrf2
洪金宝,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=hjb
周润发粤语,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=zrf
黎明,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=lm
张学友,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=zxy
郑中基,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=zzj
林志玲,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=lzl
任达华,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=rdh
张家辉,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=zjh
刘德华,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=ldh
刘德华经典,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=ldh2
李连杰电影,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=llj2
成龙电影,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=cl2
刘青云,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=lqy
沈腾,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=st
古天乐,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=gtl
谢霆锋,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=xtf
张国荣,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=zgr
宋慧乔宋仲基,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=shqszj
奥斯卡经典,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=ask
欧美英雄,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=omyx
欧美大片,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=omdp
粤语天堂,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=yueyutt
粤语综艺,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=yydyzy
警匪电影,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=jfdy
粤语片,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=yueyu
香港经典,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=xgwxjdyp
粤语动作,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=yueyudz
香港喜剧,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=xgwxxjhs
电影港片,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=dygpdp
悬疑电影,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=xydy
武侠电影,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=wxdy
亲子厅,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=qzt
硬汉厅,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=yht
少女厅,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=snt
爱国影片,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=agyp
爱国电影1,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=agdy
爱国电影2,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=agdy2
经典校园,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=xyqc
热血电影,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=rxdy
动作电影,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=dzdy
科幻电影,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=khdy
金庸武侠1,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=jywx
金庸武侠2,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=jywx2
动画电影,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=dhdy
动作大片,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=dydzdp
喜剧大片,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=dyxjdp
爱情大片,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=dyaqdp
罗曼蒂克,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=lmdk
古墓探险,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=gmtx
盗墓电影,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=daomu
红色经典,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=hsjd
欢乐集结号,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=hljjh
非你莫属,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id==fnms
一站到底,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=yzdd
女团们来了,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=nvtuan
搞笑视频,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=gxsp
军事节目,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=jsjm
神奇的大自然,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=sqddzr
激荡中国,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=jdzg
大美中国,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=dmzg
图鉴中国,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=tjzg
中国式相亲,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=zgsxq
筑梦情缘,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=zmqy
推手,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=ts
择天记,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=ztj
楚乔传,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=cqz
封神榜,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=fsb
谎言的诱惑,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=hydyh
风云2,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=fy2
搞笑一家人,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=gxyjr
滚滚红尘,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=gghc
我们的八十年代,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=80nd
如果可以这样爱,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=rgkyzya
温暖的弦,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=wndx
情满四合院,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=qmshy
小猪佩奇1,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=xzpq
小猪佩奇2,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=xzpq2
超级飞侠,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=cjfx
杰力豆,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=jld
天生要完美,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=tsywm
我的团长我的团,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=wdtzwdt
周润发古天乐,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=yyzrfgtl
刘德华刘青云,http://cdn.chxjon.cn/iptv/QQ582185381/youku.php?id=yypldhlqy
🅾台湾🅾,#genre#
1.民視,http://kltvx.5ay.xyz/ub/ub.php?id=26
2.民視,http://kltvx.5ay.xyz/ub/ub.php?id=336
3.華視,http://kltvx.5ay.xyz/ub/ub.php?id=32
4.華視,http://kltvx.5ay.xyz/ub/ub.php?id=327
5.中視,http://kltvx.5ay.xyz/ub/ub.php?id=28
6.中視,http://kltvx.5ay.xyz/ub/ub.php?id=333
7.台視,http://kltvx.5ay.xyz/ub/ub.php?id=27
8.台視,http://kltvx.5ay.xyz/ub/ub.php?id=326
9.公視,http://kltvx.5ay.xyz/ub/ub.php?id=86
10.公視,http://kltvx.5ay.xyz/ub/ub.php?id=361
11.三立都會備,http://kltvx.5ay.xyz/ub/ub.php?id=38
12.三立臺灣,http://kltvx.5ay.xyz/ub/ub.php?id=35
13.三立綜合,http://kltvx.5ay.xyz/ub/ub.php?id=315
14.緯來日本,http://kltvx.5ay.xyz/ub/ub.php?id=337
15.緯來日本備,http://kltvx.5ay.xyz/ub/ub.php?id=46
16.JET綜合,http://kltvx.5ay.xyz/ub/ub.php?id=41
17.壹電視綜合,http://kltvx.5ay.xyz/ub/ub.php?id=305
18.八大綜合,http://kltvx.5ay.xyz/ub/ub.php?id=90
19.八大第一,http://kltvx.5ay.xyz/ub/ub.php?id=318
20.八大精彩,http://kltvx.5ay.xyz/ub/ub.php?id=1024
21.TVBS,http://kltvx.5ay.xyz/ub/ub.php?id=88
22.TVBS綜合,http://kltvx.5ay.xyz/ub/ub.php?id=16
23.TVBS精采,http://kltvx.5ay.xyz/ub/ub.php?id=66
24.TVBS歡樂臺,http://kltvx.5ay.xyz/ub/ub.php?id=40
25.東森綜合,http://kltvx.5ay.xyz/ub/ub.php?id=372
26.東森超視,http://kltvx.5ay.xyz/ub/ub.php?id=80
27.民視第一台,http://kltvx.5ay.xyz/ub/ub.php?id=34
28.民視台灣,http://kltvx.5ay.xyz/ub/ub.php?id=36
29.民視綜藝,http://kltvx.5ay.xyz/ub/ub.php?id=98
30.國興衛視,http://kltvx.5ay.xyz/ub/ub.php?id=105
31.緯來育樂,http://kltvx.5ay.xyz/ub/ub.php?id=312
32.中視經典,http://kltvx.5ay.xyz/ub/ub.php?id=185
33.中天綜合備,http://kltvx.5ay.xyz/ub/ub.php?id=54
34.中天亞洲,http://kltvx.5ay.xyz/ub/ub.php?id=322
35.中天娛樂,http://kltvx.5ay.xyz/ub/ub.php?id=324
36.星衛娛樂,http://kltvx.5ay.xyz/ub/ub.php?id=89
37.靖天國際,http://kltvx.5ay.xyz/ub/ub.php?id=345
38.靖天綜合,http://kltvx.5ay.xyz/ub/ub.php?id=308
39.靖天育樂,http://kltvx.5ay.xyz/ub/ub.php?id=1029
40.靖天日本,http://kltvx.5ay.xyz/ub/ub.php?id=108
41.靖天歡樂,http://kltvx.5ay.xyz/ub/ub.php?id=51
42.靖天資訊,http://kltvx.5ay.xyz/ub/ub.php?id=49
43.中視菁采,http://kltvx.5ay.xyz/ub/ub.php?id=74
44.龍華日韓,http://kltvx.5ay.xyz/ub/ub.php?id=382
45.龍華偶像,http://kltvx.5ay.xyz/ub/ub.php?id=347
46.龍華經典,http://kltvx.5ay.xyz/ub/ub.php?id=364
47.韓國娛樂台,http://kltvx.5ay.xyz/ub/ub.php?id=73
48.客家電視,http://kltvx.5ay.xyz/ub/ub.php?id=76
49.豬哥亮歌廳秀,http://kltvx.5ay.xyz/ub/ub.php?id=75
50.ELTA綜合,http://kltvx.5ay.xyz/ub/ub.php?id=1137
51.ELTA娛樂台,http://kltvx.5ay.xyz/ub/ub.php?id=351
52.達文西,http://kltvx.5ay.xyz/ub/ub.php?id=68
53.幸福空間居家,http://kltvx.5ay.xyz/ub/ub.php?id=61
54.Travel Channel,http://kltvx.5ay.xyz/ub/ub.php?id=63
55.寰宇綜合,http://kltvx.5ay.xyz/ub/ub.php?id=190
56.好消息,http://kltvx.5ay.xyz/ub/ub.php?id=104
57.好消息2,http://kltvx.5ay.xyz/ub/ub.php?id=363
58.VTV4,http://kltvx.5ay.xyz/ub/ub.php?id=341
59.國興衛視,http://kltvx.5ay.xyz/ub/ub.php?id=65
60.東森購物2,http://kltvx.5ay.xyz/ub/ub.php?id=1156
61.東森購物1,http://kltvx.5ay.xyz/ub/ub.php?id=1155
62.原住民電視,http://kltvx.5ay.xyz/ub/ub.php?id=95
63.緯來育樂,http://kltvx.5ay.xyz/ub/ub.php?id=338
64.中天綜合,http://kltvx.5ay.xyz/ub/ub.php?id=325
65.高點綜合,http://kltvx.5ay.xyz/ub/ub.php?id=99
66.台視新聞,http://kltvx.5ay.xyz/ub/ub.php?id=1
67.台視新聞,http://kltvx.5ay.xyz/ub/ub.php?id=1006
68.TVBS新聞,http://kltvx.5ay.xyz/ub/ub.php?id=2
69.TVBS新聞,http://kltvx.5ay.xyz/ub/ub.php?id=1004
70.中天新聞,http://kltvx.5ay.xyz/ub/ub.php?id=3
71.中天新聞,http://kltvx.5ay.xyz/ub/ub.php?id=1002
72.三立LIVE新聞,http://kltvx.5ay.xyz/ub/ub.php?id=4
73.三立LIVE新聞,http://kltvx.5ay.xyz/ub/ub.php?id=1008
74.華視新聞,http://kltvx.5ay.xyz/ub/ub.php?id=6
75.華視新聞,http://kltvx.5ay.xyz/ub/ub.php?id=1012
76.中視新聞,http://kltvx.5ay.xyz/ub/ub.php?id=7
77.中視新聞,http://kltvx.5ay.xyz/ub/ub.php?id=1000
78.iNEWS,http://kltvx.5ay.xyz/ub/ub.php?id=8
79.iNEWS,http://kltvx.5ay.xyz/ub/ub.php?id=1014
80.東森新聞,http://kltvx.5ay.xyz/ub/ub.php?id=9
81.東森新聞,http://kltvx.5ay.xyz/ub/ub.php?id=1016
82.東森財經新聞,http://kltvx.5ay.xyz/ub/ub.php?id=12
83.東森財經新聞,http://kltvx.5ay.xyz/ub/ub.php?id=1018
84.民視新聞,http://kltvx.5ay.xyz/ub/ub.php?id=13
85.寰宇臺灣,http://kltvx.5ay.xyz/ub/ub.php?id=87
86.年代新聞,http://kltvx.5ay.xyz/ub/ub.php?id=236
87.壹電視新聞,http://kltvx.5ay.xyz/ub/ub.php?id=303
88.中華財經,http://kltvx.5ay.xyz/ub/ub.php?id=317
89.台視財經,http://kltvx.5ay.xyz/ub/ub.php?id=300
90.FRANCE 24,http://kltvx.5ay.xyz/ub/ub.php?id=1042
91.DW News,http://kltvx.5ay.xyz/ub/ub.php?id=14
92.新唐人亞太台,http://kltvx.5ay.xyz/ub/ub.php?id=10
93.美國唐人街台,http://kltvx.5ay.xyz/ub/ub.php?id=43
94.民視影劇,http://kltvx.5ay.xyz/ub/ub.php?id=1023
95.東森洋片,http://kltvx.5ay.xyz/ub/ub.php?id=1128
96.衛視電影,http://kltvx.5ay.xyz/ub/ub.php?id=93
97.東森戲劇,http://kltvx.5ay.xyz/ub/ub.php?id=321
98.星衛電影,http://kltvx.5ay.xyz/ub/ub.php?id=496
99.緯來電影,http://kltvx.5ay.xyz/ub/ub.php?id=96
100.八大戲劇,http://kltvx.5ay.xyz/ub/ub.php?id=81
101.三立戲劇,http://kltvx.5ay.xyz/ub/ub.php?id=64
102.靖洋戲劇,http://kltvx.5ay.xyz/ub/ub.php?id=319
103.鳳凰衛視電影,http://kltvx.5ay.xyz/ub/ub.php?id=18
104.采昌影劇,http://kltvx.5ay.xyz/ub/ub.php?id=62
105.FOX Family,http://kltvx.5ay.xyz/ub/ub.php?id=383
106.龍華經典,http://kltvx.5ay.xyz/ub/ub.php?id=100
107.龍華電影,http://kltvx.5ay.xyz/ub/ub.php?id=311
108.緯來體育,http://kltvx.5ay.xyz/ub/ub.php?id=52
109.FOX Sport 1,http://kltvx.5ay.xyz/ub/ub.php?id=1131
110.FOX Sport 2,http://kltvx.5ay.xyz/ub/ub.php?id=1132
111.Eleven Sport 1,http://kltvx.5ay.xyz/ub/ub.php?id=1133
112.Eleven Sport 2,http://kltvx.5ay.xyz/ub/ub.php?id=301
113.Z頻道,http://kltvx.5ay.xyz/ub/ub.php?id=1130
114.皇馬足球,http://kltvx.5ay.xyz/ub/ub.php?id=20
115.博斯魅力,http://kltvx.5ay.xyz/ub/ub.php?id=175
116.智林體育,http://kltvx.5ay.xyz/ub/ub.php?id=82
117.時尚運動X,http://kltvx.5ay.xyz/ub/ub.php?id=71
118.國家野生,http://kltvx.5ay.xyz/ub/ub.php?id=1038
119.探索EVE,http://kltvx.5ay.xyz/ub/ub.php?id=1036
120.爆笑頻道,http://kltvx.5ay.xyz/ub/ub.php?id=85
121.民視旅遊,http://kltvx.5ay.xyz/ub/ub.php?id=78
122.探索頻道,http://kltvx.5ay.xyz/ub/ub.php?id=1035
123.視納華仁紀實,http://kltvx.5ay.xyz/ub/ub.php?id=91
124.BBC EARTH,http://kltvx.5ay.xyz/ub/ub.php?id=97
125.動物星球,http://kltvx.5ay.xyz/ub/ub.php?id=368
126.TLC旅遊生活,http://kltvx.5ay.xyz/ub/ub.php?id=102
127.MOMO親子,http://kltvx.5ay.xyz/ub/ub.php?id=1126
128.東森幼幼,http://kltvx.5ay.xyz/ub/ub.php?id=371
129.龍華動畫,http://kltvx.5ay.xyz/ub/ub.php?id=366
130.靖天卡通,http://kltvx.5ay.xyz/ub/ub.php?id=344
131.Baby TV,http://kltvx.5ay.xyz/ub/ub.php?id=1129
132.Nickelodeon europe,http://kltvx.5ay.xyz/ub/ub.php?id=56
133.Disney,http://kltvx.5ay.xyz/ub/ub.php?id=5
134.Universalkids,http://kltvx.5ay.xyz/ub/ub.php?id=58
135.大愛一臺,http://kltvx.5ay.xyz/ub/ub.php?id=11
136.CLASSICA 古典樂,http://kltvx.5ay.xyz/ub/ub.php?id=1027
137.希望電視,http://kltvx.5ay.xyz/ub/ub.php?id=67
1.民視,http://jt.twiptv.tk/jieting.php?id=26
2.民視,http://jt.twiptv.tk/jieting.php?id=336
3.華視,http://jt.twiptv.tk/jieting.php?id=32
4.華視,http://jt.twiptv.tk/jieting.php?id=327
5.中視,http://jt.twiptv.tk/jieting.php?id=28
6.中視,http://jt.twiptv.tk/jieting.php?id=333
7.台視,http://jt.twiptv.tk/jieting.php?id=27
8.台視,http://jt.twiptv.tk/jieting.php?id=326
9.公視,http://jt.twiptv.tk/jieting.php?id=86
10.公視,http://jt.twiptv.tk/jieting.php?id=361
11.三立都會備,http://jt.twiptv.tk/jieting.php?id=38
12.三立臺灣,http://jt.twiptv.tk/jieting.php?id=35
13.三立綜合,http://jt.twiptv.tk/jieting.php?id=315
14.緯來日本,http://jt.twiptv.tk/jieting.php?id=337
15.緯來日本備,http://jt.twiptv.tk/jieting.php?id=46
16.JET綜合,http://jt.twiptv.tk/jieting.php?id=41
17.壹電視綜合,http://jt.twiptv.tk/jieting.php?id=305
18.八大綜合,http://jt.twiptv.tk/jieting.php?id=90
19.八大第一,http://jt.twiptv.tk/jieting.php?id=318
20.八大精彩,http://jt.twiptv.tk/jieting.php?id=1024
21.TVBS,http://jt.twiptv.tk/jieting.php?id=88
22.TVBS綜合,http://jt.twiptv.tk/jieting.php?id=16
23.TVBS精采,http://jt.twiptv.tk/jieting.php?id=66
24.TVBS歡樂臺,http://jt.twiptv.tk/jieting.php?id=40
25.東森綜合,http://jt.twiptv.tk/jieting.php?id=372
26.東森超視,http://jt.twiptv.tk/jieting.php?id=80
27.民視第一台,http://jt.twiptv.tk/jieting.php?id=34
28.民視台灣,http://jt.twiptv.tk/jieting.php?id=36
29.民視綜藝,http://jt.twiptv.tk/jieting.php?id=98
30.國興衛視,http://jt.twiptv.tk/jieting.php?id=105
31.緯來育樂,http://jt.twiptv.tk/jieting.php?id=312
32.中視經典,http://jt.twiptv.tk/jieting.php?id=185
33.中天綜合備,http://jt.twiptv.tk/jieting.php?id=54
34.中天亞洲,http://jt.twiptv.tk/jieting.php?id=322
35.中天娛樂,http://jt.twiptv.tk/jieting.php?id=324
36.星衛娛樂,http://jt.twiptv.tk/jieting.php?id=89
37.靖天國際,http://jt.twiptv.tk/jieting.php?id=345
38.靖天綜合,http://jt.twiptv.tk/jieting.php?id=308
39.靖天育樂,http://jt.twiptv.tk/jieting.php?id=1029
40.靖天日本,http://jt.twiptv.tk/jieting.php?id=108
41.靖天歡樂,http://jt.twiptv.tk/jieting.php?id=51
42.靖天資訊,http://jt.twiptv.tk/jieting.php?id=49
43.中視菁采,http://jt.twiptv.tk/jieting.php?id=74
44.龍華日韓,http://jt.twiptv.tk/jieting.php?id=382
45.龍華偶像,http://jt.twiptv.tk/jieting.php?id=347
46.龍華經典,http://jt.twiptv.tk/jieting.php?id=364
47.韓國娛樂台,http://jt.twiptv.tk/jieting.php?id=73
48.客家電視,http://jt.twiptv.tk/jieting.php?id=76
49.豬哥亮歌廳秀,http://jt.twiptv.tk/jieting.php?id=75
50.ELTA綜合,http://jt.twiptv.tk/jieting.php?id=1137
51.ELTA娛樂台,http://jt.twiptv.tk/jieting.php?id=351
52.達文西,http://jt.twiptv.tk/jieting.php?id=68
53.幸福空間居家,http://jt.twiptv.tk/jieting.php?id=61
54.Travel Channel,http://jt.twiptv.tk/jieting.php?id=63
55.寰宇綜合,http://jt.twiptv.tk/jieting.php?id=190
56.好消息,http://jt.twiptv.tk/jieting.php?id=104
57.好消息2,http://jt.twiptv.tk/jieting.php?id=363
58.VTV4,http://jt.twiptv.tk/jieting.php?id=341
59.國興衛視,http://jt.twiptv.tk/jieting.php?id=65
60.東森購物2,http://jt.twiptv.tk/jieting.php?id=1156
61.東森購物1,http://jt.twiptv.tk/jieting.php?id=1155
62.原住民電視,http://jt.twiptv.tk/jieting.php?id=95
63.緯來育樂,http://jt.twiptv.tk/jieting.php?id=338
64.中天綜合,http://jt.twiptv.tk/jieting.php?id=325
65.高點綜合,http://jt.twiptv.tk/jieting.php?id=99
66.台視新聞,http://jt.twiptv.tk/jieting.php?id=1
67.台視新聞,http://jt.twiptv.tk/jieting.php?id=1006
68.TVBS新聞,http://jt.twiptv.tk/jieting.php?id=2
69.TVBS新聞,http://jt.twiptv.tk/jieting.php?id=1004
70.中天新聞,http://jt.twiptv.tk/jieting.php?id=3
71.中天新聞,http://jt.twiptv.tk/jieting.php?id=1002
72.三立LIVE新聞,http://jt.twiptv.tk/jieting.php?id=4
73.三立LIVE新聞,http://jt.twiptv.tk/jieting.php?id=1008
74.華視新聞,http://jt.twiptv.tk/jieting.php?id=6
75.華視新聞,http://jt.twiptv.tk/jieting.php?id=1012
76.中視新聞,http://jt.twiptv.tk/jieting.php?id=7
77.中視新聞,http://jt.twiptv.tk/jieting.php?id=1000
78.iNEWS,http://jt.twiptv.tk/jieting.php?id=8
79.iNEWS,http://jt.twiptv.tk/jieting.php?id=1014
80.東森新聞,http://jt.twiptv.tk/jieting.php?id=9
81.東森新聞,http://jt.twiptv.tk/jieting.php?id=1016
82.東森財經新聞,http://jt.twiptv.tk/jieting.php?id=12
83.東森財經新聞,http://jt.twiptv.tk/jieting.php?id=1018
84.民視新聞,http://jt.twiptv.tk/jieting.php?id=13
85.寰宇臺灣,http://jt.twiptv.tk/jieting.php?id=87
86.年代新聞,http://jt.twiptv.tk/jieting.php?id=236
87.壹電視新聞,http://jt.twiptv.tk/jieting.php?id=303
88.中華財經,http://jt.twiptv.tk/jieting.php?id=317
89.台視財經,http://jt.twiptv.tk/jieting.php?id=300
90.FRANCE 24,http://jt.twiptv.tk/jieting.php?id=1042
91.DW News,http://jt.twiptv.tk/jieting.php?id=14
92.新唐人亞太台,http://jt.twiptv.tk/jieting.php?id=10
93.美國唐人街台,http://jt.twiptv.tk/jieting.php?id=43
94.民視影劇,http://jt.twiptv.tk/jieting.php?id=1023
95.東森洋片,http://jt.twiptv.tk/jieting.php?id=1128
96.衛視電影,http://jt.twiptv.tk/jieting.php?id=93
97.東森戲劇,http://jt.twiptv.tk/jieting.php?id=321
98.星衛電影,http://jt.twiptv.tk/jieting.php?id=496
99.緯來電影,http://jt.twiptv.tk/jieting.php?id=96
100.八大戲劇,http://jt.twiptv.tk/jieting.php?id=81
101.三立戲劇,http://jt.twiptv.tk/jieting.php?id=64
102.靖洋戲劇,http://jt.twiptv.tk/jieting.php?id=319
103.鳳凰衛視電影,http://jt.twiptv.tk/jieting.php?id=18
104.采昌影劇,http://jt.twiptv.tk/jieting.php?id=62
105.FOX Family,http://jt.twiptv.tk/jieting.php?id=383
106.龍華經典,http://jt.twiptv.tk/jieting.php?id=100
107.龍華電影,http://jt.twiptv.tk/jieting.php?id=311
108.緯來體育,http://jt.twiptv.tk/jieting.php?id=52
109.FOX Sport 1,http://jt.twiptv.tk/jieting.php?id=1131
110.FOX Sport 2,http://jt.twiptv.tk/jieting.php?id=1132
111.Eleven Sport 1,http://jt.twiptv.tk/jieting.php?id=1133
112.Eleven Sport 2,http://jt.twiptv.tk/jieting.php?id=301
113.Z頻道,http://jt.twiptv.tk/jieting.php?id=1130
114.皇馬足球,http://jt.twiptv.tk/jieting.php?id=20
115.博斯魅力,http://jt.twiptv.tk/jieting.php?id=175
116.智林體育,http://jt.twiptv.tk/jieting.php?id=82
117.時尚運動X,http://jt.twiptv.tk/jieting.php?id=71
118.國家野生,http://jt.twiptv.tk/jieting.php?id=1038
119.探索EVE,http://jt.twiptv.tk/jieting.php?id=1036
120.爆笑頻道,http://jt.twiptv.tk/jieting.php?id=85
121.民視旅遊,http://jt.twiptv.tk/jieting.php?id=78
122.探索頻道,http://jt.twiptv.tk/jieting.php?id=1035
123.視納華仁紀實,http://jt.twiptv.tk/jieting.php?id=91
124.BBC EARTH,http://jt.twiptv.tk/jieting.php?id=97
125.動物星球,http://jt.twiptv.tk/jieting.php?id=368
126.TLC旅遊生活,http://jt.twiptv.tk/jieting.php?id=102
127.MOMO親子,http://jt.twiptv.tk/jieting.php?id=1126
128.東森幼幼,http://jt.twiptv.tk/jieting.php?id=371
129.龍華動畫,http://jt.twiptv.tk/jieting.php?id=366
130.靖天卡通,http://jt.twiptv.tk/jieting.php?id=344
131.Baby TV,http://jt.twiptv.tk/jieting.php?id=1129
132.Nickelodeon europe,http://jt.twiptv.tk/jieting.php?id=56
133.Disney,http://jt.twiptv.tk/jieting.php?id=5
134.Universalkids,http://jt.twiptv.tk/jieting.php?id=58
135.大愛一臺,http://jt.twiptv.tk/jieting.php?id=11
136.CLASSICA 古典樂,http://jt.twiptv.tk/jieting.php?id=1027
137.希望電視,http://jt.twiptv.tk/jieting.php?id=67
🅾港澳🅾,#genre#
1.TVB翡翠,http://kltvx.5ay.xyz/ub/ub.php?id=390
2.TVB翡翠備,http://kltvx.5ay.xyz/ub/ub.php?id=30
3.TVB明珠,http://kltvx.5ay.xyz/ub/ub.php?id=391
4.無線新聞,http://kltvx.5ay.xyz/ub/ub.php?id=394
5.無線新聞備,http://kltvx.5ay.xyz/ub/ub.php?id=45
6.有線新聞,http://kltvx.5ay.xyz/ub/ub.php?id=395
7.Viutv,http://kltvx.5ay.xyz/ub/ub.php?id=72
8.TVB無線財經,http://kltvx.5ay.xyz/ub/ub.php?id=393
9.TVB J2,http://kltvx.5ay.xyz/ub/ub.php?id=392
10.NOW新聞,http://kltvx.5ay.xyz/ub/ub.php?id=396
11.NOW直播,http://kltvx.5ay.xyz/ub/ub.php?id=400
NOW爆谷台,http://kltvx.5ay.xyz/ub/ub.php?id=152
12.鳳凰香港,http://kltvx.5ay.xyz/ub/ub.php?id=358
13.鳳凰衛視,http://kltvx.5ay.xyz/ub/ub.php?id=357
14.鳳凰資信,http://kltvx.5ay.xyz/ub/ub.php?id=21
15.鳳凰資訊,http://kltvx.5ay.xyz/ub/ub.php?id=359
16.港臺31,http://kltvx.5ay.xyz/ub/ub.php?id=353
17.港臺32,http://kltvx.5ay.xyz/ub/ub.php?id=397
